2024-02-19 19:13:27.506 | INFO     | logs_system:post:54 - GET params: ImmutableMultiDict([])
2024-02-19 19:13:27.507 | WARNING  | logs_system:post:56 - GET params: ImmutableMultiDict([])
2024-02-19 19:14:04.547 | ERROR    | logs_system:post:44 - Invalid token
2024-02-19 19:14:04.551 | INFO     | logs_system:post:45 - Invalid token
2024-02-19 19:14:04.552 | WARNING  | logs_system:post:47 - Invalid token
2024-02-19 19:14:04.552 | DEBUG    | logs_system:post:48 - Invalid token
2024-02-19 19:46:05.674 | DEBUG    | logs_system:post:52 - POST params: {'mentor': 'igor'}
2024-02-19 19:46:05.682 | ERROR    | logs_system:post:53 - GET params: ImmutableMultiDict([])
2024-02-19 19:46:05.682 | INFO     | logs_system:post:54 - GET params: ImmutableMultiDict([])
2024-02-19 19:46:05.682 | WARNING  | logs_system:post:56 - GET params: ImmutableMultiDict([])
2024-02-19 19:46:16.429 | ERROR    | logs_system:post:44 - Invalid token
2024-02-19 19:46:16.431 | INFO     | logs_system:post:45 - Invalid token
2024-02-19 19:46:16.432 | WARNING  | logs_system:post:47 - Invalid token
2024-02-19 19:46:16.433 | DEBUG    | logs_system:post:48 - Invalid token
2024-02-19 20:09:19.809 | DEBUG    | logs_system:post:52 - POST params: {'mentor': 'igor'}
2024-02-19 20:09:19.814 | ERROR    | logs_system:post:53 - GET params: ImmutableMultiDict([])
2024-02-19 20:09:19.814 | INFO     | logs_system:post:54 - GET params: ImmutableMultiDict([])
2024-02-19 20:09:19.815 | WARNING  | logs_system:post:56 - GET params: ImmutableMultiDict([])
2024-02-19 20:10:23.778 | DEBUG    | logs_system:post:52 - POST params: {'mentor': 'igor'}
2024-02-19 20:10:23.785 | ERROR    | logs_system:post:53 - GET params: ImmutableMultiDict([])
2024-02-19 20:10:23.786 | INFO     | logs_system:post:54 - GET params: ImmutableMultiDict([])
2024-02-19 20:10:23.787 | WARNING  | logs_system:post:56 - GET params: ImmutableMultiDict([])
2024-02-19 22:36:56.604 | DEBUG    | logs_system:post:52 - POST params: {'mentor': 'igor'}
2024-02-19 22:36:56.608 | ERROR    | logs_system:post:53 - GET params: ImmutableMultiDict([])
2024-02-19 22:36:56.609 | INFO     | logs_system:post:54 - GET params: ImmutableMultiDict([])
2024-02-19 22:36:56.610 | WARNING  | logs_system:post:56 - GET params: ImmutableMultiDict([])
2024-02-19 22:37:02.196 | DEBUG    | logs_system:post:52 - POST params: {'mentor': 'igor'}
2024-02-19 22:37:02.199 | ERROR    | logs_system:post:53 - GET params: ImmutableMultiDict([])
2024-02-19 22:37:02.201 | INFO     | logs_system:post:54 - GET params: ImmutableMultiDict([])
2024-02-19 22:37:02.202 | WARNING  | logs_system:post:56 - GET params: ImmutableMultiDict([])
2024-02-19 22:41:45.246 | DEBUG    | logs_system:post:52 - POST params: {'mentor': 'igor'}
2024-02-19 22:41:45.256 | ERROR    | logs_system:post:53 - GET params: ImmutableMultiDict([])
2024-02-19 22:41:45.257 | INFO     | logs_system:post:54 - GET params: ImmutableMultiDict([])
2024-02-19 22:41:45.259 | WARNING  | logs_system:post:56 - GET params: ImmutableMultiDict([])
2024-02-19 22:44:01.175 | ERROR    | logs_system:post:44 - Invalid token
2024-02-19 22:44:01.186 | INFO     | logs_system:post:45 - Invalid token
2024-02-19 22:44:01.188 | WARNING  | logs_system:post:47 - Invalid token
2024-02-19 22:44:01.189 | DEBUG    | logs_system:post:48 - Invalid token
2024-02-20 04:36:04.493 | DEBUG    | logs_system:post:52 - POST params: {'mentor': 'igor'}
2024-02-20 04:36:04.500 | ERROR    | logs_system:post:53 - GET params: ImmutableMultiDict([])
2024-02-20 04:36:04.501 | INFO     | logs_system:post:54 - GET params: ImmutableMultiDict([])
2024-02-20 04:36:04.501 | WARNING  | logs_system:post:56 - GET params: ImmutableMultiDict([])
2024-02-20 08:45:37.530 | DEBUG    | logs_system:post:52 - POST params: {'mentor': 'igor'}
2024-02-20 08:45:37.538 | ERROR    | logs_system:post:53 - GET params: ImmutableMultiDict([])
2024-02-20 08:45:37.539 | INFO     | logs_system:post:54 - GET params: ImmutableMultiDict([])
2024-02-20 08:45:37.539 | WARNING  | logs_system:post:56 - GET params: ImmutableMultiDict([])
2024-02-20 08:47:11.527 | ERROR    | logs_system:post:44 - Invalid token
2024-02-20 08:47:11.532 | INFO     | logs_system:post:45 - Invalid token
2024-02-20 08:47:11.532 | WARNING  | logs_system:post:47 - Invalid token
2024-02-20 08:47:11.533 | DEBUG    | logs_system:post:48 - Invalid token
2024-02-20 10:35:20.112 | DEBUG    | logs_system:post:52 - POST params: {'mentor': 'igor'}
2024-02-20 10:35:20.117 | ERROR    | logs_system:post:53 - GET params: ImmutableMultiDict([])
2024-02-20 10:35:20.118 | INFO     | logs_system:post:54 - GET params: ImmutableMultiDict([])
2024-02-20 10:35:20.119 | WARNING  | logs_system:post:56 - GET params: ImmutableMultiDict([])
2024-02-20 10:37:23.950 | ERROR    | logs_system:post:44 - Invalid token
2024-02-20 10:37:23.956 | INFO     | logs_system:post:45 - Invalid token
2024-02-20 10:37:23.957 | WARNING  | logs_system:post:47 - Invalid token
2024-02-20 10:37:23.957 | DEBUG    | logs_system:post:48 - Invalid token
2024-02-20 10:38:29.594 | ERROR    | logs_system:post:44 - Invalid token
2024-02-20 10:38:29.599 | INFO     | logs_system:post:45 - Invalid token
2024-02-20 10:38:29.599 | WARNING  | logs_system:post:47 - Invalid token
2024-02-20 10:38:29.600 | DEBUG    | logs_system:post:48 - Invalid token
2024-02-20 10:38:41.691 | ERROR    | logs_system:post:44 - Invalid token
2024-02-20 10:38:41.693 | INFO     | logs_system:post:45 - Invalid token
2024-02-20 10:38:41.694 | WARNING  | logs_system:post:47 - Invalid token
2024-02-20 10:38:41.695 | DEBUG    | logs_system:post:48 - Invalid token
2024-02-20 10:39:45.191 | DEBUG    | logs_system:post:52 - POST params: {'mentor': 'MaximP'}
2024-02-20 10:39:45.199 | ERROR    | logs_system:post:53 - GET params: ImmutableMultiDict([])
2024-02-20 10:39:45.200 | INFO     | logs_system:post:54 - GET params: ImmutableMultiDict([])
2024-02-20 10:39:45.200 | WARNING  | logs_system:post:56 - GET params: ImmutableMultiDict([])
2024-02-20 10:40:01.070 | ERROR    | logs_system:post:44 - Invalid token
2024-02-20 10:40:01.073 | INFO     | logs_system:post:45 - Invalid token
2024-02-20 10:40:01.074 | WARNING  | logs_system:post:47 - Invalid token
2024-02-20 10:40:01.074 | DEBUG    | logs_system:post:48 - Invalid token
2024-02-20 10:40:11.320 | ERROR    | logs_system:post:44 - Invalid token
2024-02-20 10:40:11.325 | INFO     | logs_system:post:45 - Invalid token
2024-02-20 10:40:11.326 | WARNING  | logs_system:post:47 - Invalid token
2024-02-20 10:40:11.326 | DEBUG    | logs_system:post:48 - Invalid token
2024-02-20 10:41:26.082 | DEBUG    | logs_system:post:52 - POST params: {'StudentQA': 'MaximP', 'PriverNastya': 'ot MaximP'}
2024-02-20 10:41:26.095 | ERROR    | logs_system:post:53 - GET params: ImmutableMultiDict([])
2024-02-20 10:41:26.095 | INFO     | logs_system:post:54 - GET params: ImmutableMultiDict([])
2024-02-20 10:41:26.096 | WARNING  | logs_system:post:56 - GET params: ImmutableMultiDict([])
2024-02-20 10:43:08.155 | ERROR    | logs_system:post:44 - Invalid token
2024-02-20 10:43:08.159 | INFO     | logs_system:post:45 - Invalid token
2024-02-20 10:43:08.160 | WARNING  | logs_system:post:47 - Invalid token
2024-02-20 10:43:08.161 | DEBUG    | logs_system:post:48 - Invalid token
2024-02-20 13:37:58.032 | ERROR    | logs_system:get:19 - Invalid token
2024-02-20 13:37:58.045 | INFO     | logs_system:get:20 - Invalid token
2024-02-20 13:37:58.045 | WARNING  | logs_system:get:22 - Invalid token
2024-02-20 13:37:58.046 | DEBUG    | logs_system:get:23 - Invalid token
2024-02-20 13:38:09.586 | ERROR    | logs_system:get:19 - Invalid token
2024-02-20 13:38:09.590 | INFO     | logs_system:get:20 - Invalid token
2024-02-20 13:38:09.591 | WARNING  | logs_system:get:22 - Invalid token
2024-02-20 13:38:09.592 | DEBUG    | logs_system:get:23 - Invalid token
2024-02-20 13:39:26.584 | ERROR    | logs_system:get:19 - Invalid token
2024-02-20 13:39:26.593 | INFO     | logs_system:get:20 - Invalid token
2024-02-20 13:39:26.594 | WARNING  | logs_system:get:22 - Invalid token
2024-02-20 13:39:26.594 | DEBUG    | logs_system:get:23 - Invalid token
2024-02-20 13:39:33.156 | ERROR    | logs_system:get:19 - Invalid token
2024-02-20 13:39:33.158 | INFO     | logs_system:get:20 - Invalid token
2024-02-20 13:39:33.159 | WARNING  | logs_system:get:22 - Invalid token
2024-02-20 13:39:33.160 | DEBUG    | logs_system:get:23 - Invalid token
2024-02-20 13:39:38.501 | ERROR    | logs_system:get:19 - Invalid token
2024-02-20 13:39:38.506 | INFO     | logs_system:get:20 - Invalid token
2024-02-20 13:39:38.508 | WARNING  | logs_system:get:22 - Invalid token
2024-02-20 13:39:38.509 | DEBUG    | logs_system:get:23 - Invalid token
2024-02-20 13:42:01.139 | ERROR    | logs_system:post:44 - Invalid token
2024-02-20 13:42:01.148 | INFO     | logs_system:post:45 - Invalid token
2024-02-20 13:42:01.151 | WARNING  | logs_system:post:47 - Invalid token
2024-02-20 13:42:01.151 | DEBUG    | logs_system:post:48 - Invalid token
2024-02-20 13:45:35.500 | ERROR    | logs_system:post:44 - Invalid token
2024-02-20 13:45:35.506 | INFO     | logs_system:post:45 - Invalid token
2024-02-20 13:45:35.508 | WARNING  | logs_system:post:47 - Invalid token
2024-02-20 13:45:35.509 | DEBUG    | logs_system:post:48 - Invalid token
2024-02-20 13:45:52.814 | ERROR    | logs_system:post:44 - Invalid token
2024-02-20 13:45:52.821 | INFO     | logs_system:post:45 - Invalid token
2024-02-20 13:45:52.822 | WARNING  | logs_system:post:47 - Invalid token
2024-02-20 13:45:52.822 | DEBUG    | logs_system:post:48 - Invalid token
2024-02-20 13:45:59.022 | ERROR    | logs_system:post:44 - Invalid token
2024-02-20 13:45:59.026 | INFO     | logs_system:post:45 - Invalid token
2024-02-20 13:45:59.027 | WARNING  | logs_system:post:47 - Invalid token
2024-02-20 13:45:59.029 | DEBUG    | logs_system:post:48 - Invalid token
2024-02-20 13:49:33.495 | ERROR    | logs_system:get:19 - Invalid token
2024-02-20 13:49:33.506 | INFO     | logs_system:get:20 - Invalid token
2024-02-20 13:49:33.507 | WARNING  | logs_system:get:22 - Invalid token
2024-02-20 13:49:33.507 | DEBUG    | logs_system:get:23 - Invalid token
2024-02-20 13:54:30.718 | ERROR    | logs_system:post:44 - Invalid token
2024-02-20 13:54:30.728 | INFO     | logs_system:post:45 - Invalid token
2024-02-20 13:54:30.729 | WARNING  | logs_system:post:47 - Invalid token
2024-02-20 13:54:30.730 | DEBUG    | logs_system:post:48 - Invalid token
2024-02-20 13:58:13.852 | ERROR    | logs_system:post:44 - Invalid token
2024-02-20 13:58:13.861 | INFO     | logs_system:post:45 - Invalid token
2024-02-20 13:58:13.863 | WARNING  | logs_system:post:47 - Invalid token
2024-02-20 13:58:13.864 | DEBUG    | logs_system:post:48 - Invalid token
2024-02-20 13:58:18.137 | ERROR    | logs_system:get:19 - Invalid token
2024-02-20 13:58:18.141 | INFO     | logs_system:get:20 - Invalid token
2024-02-20 13:58:18.141 | WARNING  | logs_system:get:22 - Invalid token
2024-02-20 13:58:18.142 | DEBUG    | logs_system:get:23 - Invalid token
2024-02-20 13:58:31.088 | ERROR    | logs_system:get:19 - Invalid token
2024-02-20 13:58:31.094 | INFO     | logs_system:get:20 - Invalid token
2024-02-20 13:58:31.095 | WARNING  | logs_system:get:22 - Invalid token
2024-02-20 13:58:31.095 | DEBUG    | logs_system:get:23 - Invalid token
2024-02-20 14:00:01.541 | DEBUG    | logs_system:post:52 - POST params: {'mentor': 'igor'}
2024-02-20 14:00:01.551 | ERROR    | logs_system:post:53 - GET params: ImmutableMultiDict([])
2024-02-20 14:00:01.551 | INFO     | logs_system:post:54 - GET params: ImmutableMultiDict([])
2024-02-20 14:00:01.551 | WARNING  | logs_system:post:56 - GET params: ImmutableMultiDict([])
2024-02-20 14:00:37.917 | DEBUG    | logs_system:post:52 - POST params: {'mentor': 'Vlad'}
2024-02-20 14:00:37.926 | ERROR    | logs_system:post:53 - GET params: ImmutableMultiDict([])
2024-02-20 14:00:37.926 | INFO     | logs_system:post:54 - GET params: ImmutableMultiDict([])
2024-02-20 14:00:37.926 | WARNING  | logs_system:post:56 - GET params: ImmutableMultiDict([])
2024-02-20 17:33:35.253 | DEBUG    | logs_system:post:52 - POST params: {'mentor': 'igor'}
2024-02-20 17:33:35.262 | ERROR    | logs_system:post:53 - GET params: ImmutableMultiDict([])
2024-02-20 17:33:35.263 | INFO     | logs_system:post:54 - GET params: ImmutableMultiDict([])
2024-02-20 17:33:35.263 | WARNING  | logs_system:post:56 - GET params: ImmutableMultiDict([])
2024-02-20 17:35:06.231 | ERROR    | logs_system:post:44 - Invalid token
2024-02-20 17:35:06.241 | INFO     | logs_system:post:45 - Invalid token
2024-02-20 17:35:06.242 | WARNING  | logs_system:post:47 - Invalid token
2024-02-20 17:35:06.242 | DEBUG    | logs_system:post:48 - Invalid token
2024-02-20 19:51:21.751 | DEBUG    | logs_system:post:52 - POST params: {'mentor': 'igor'}
2024-02-20 19:51:21.762 | ERROR    | logs_system:post:53 - GET params: ImmutableMultiDict([])
2024-02-20 19:51:21.762 | INFO     | logs_system:post:54 - GET params: ImmutableMultiDict([])
2024-02-20 19:51:21.763 | WARNING  | logs_system:post:56 - GET params: ImmutableMultiDict([])
2024-02-20 19:51:24.393 | DEBUG    | logs_system:post:52 - POST params: {'mentor': 'igor'}
2024-02-20 19:51:24.395 | ERROR    | logs_system:post:53 - GET params: ImmutableMultiDict([])
2024-02-20 19:51:24.396 | INFO     | logs_system:post:54 - GET params: ImmutableMultiDict([])
2024-02-20 19:51:24.397 | WARNING  | logs_system:post:56 - GET params: ImmutableMultiDict([])
2024-02-20 19:52:13.277 | ERROR    | logs_system:post:44 - Invalid token
2024-02-20 19:52:13.287 | INFO     | logs_system:post:45 - Invalid token
2024-02-20 19:52:13.288 | WARNING  | logs_system:post:47 - Invalid token
2024-02-20 19:52:13.289 | DEBUG    | logs_system:post:48 - Invalid token
2024-02-20 19:54:56.419 | ERROR    | logs_system:post:44 - Invalid token
2024-02-20 19:54:56.426 | INFO     | logs_system:post:45 - Invalid token
2024-02-20 19:54:56.429 | WARNING  | logs_system:post:47 - Invalid token
2024-02-20 19:54:56.430 | DEBUG    | logs_system:post:48 - Invalid token
2024-02-21 09:24:00.783 | DEBUG    | logs_system:post:52 - POST params: {'mentor': 'igor'}
2024-02-21 09:24:00.795 | ERROR    | logs_system:post:53 - GET params: ImmutableMultiDict([])
2024-02-21 09:24:00.795 | INFO     | logs_system:post:54 - GET params: ImmutableMultiDict([])
2024-02-21 09:24:00.796 | WARNING  | logs_system:post:56 - GET params: ImmutableMultiDict([])
2024-02-21 09:24:09.138 | ERROR    | logs_system:post:44 - Invalid token
2024-02-21 09:24:09.141 | INFO     | logs_system:post:45 - Invalid token
2024-02-21 09:24:09.141 | WARNING  | logs_system:post:47 - Invalid token
2024-02-21 09:24:09.142 | DEBUG    | logs_system:post:48 - Invalid token
2024-02-21 10:01:35.439 | ERROR    | logs_system:get:19 - Invalid token
2024-02-21 10:01:35.447 | INFO     | logs_system:get:20 - Invalid token
2024-02-21 10:01:35.448 | WARNING  | logs_system:get:22 - Invalid token
2024-02-21 10:01:35.448 | DEBUG    | logs_system:get:23 - Invalid token
2024-02-21 10:01:50.139 | ERROR    | logs_system:get:19 - Invalid token
2024-02-21 10:01:50.147 | INFO     | logs_system:get:20 - Invalid token
2024-02-21 10:01:50.150 | WARNING  | logs_system:get:22 - Invalid token
2024-02-21 10:01:50.152 | DEBUG    | logs_system:get:23 - Invalid token
2024-02-21 10:02:26.902 | ERROR    | logs_system:get:19 - Invalid token
2024-02-21 10:02:26.911 | INFO     | logs_system:get:20 - Invalid token
2024-02-21 10:02:26.911 | WARNING  | logs_system:get:22 - Invalid token
2024-02-21 10:02:26.912 | DEBUG    | logs_system:get:23 - Invalid token
2024-02-21 10:02:34.643 | ERROR    | logs_system:get:19 - Invalid token
2024-02-21 10:02:34.650 | INFO     | logs_system:get:20 - Invalid token
2024-02-21 10:02:34.651 | WARNING  | logs_system:get:22 - Invalid token
2024-02-21 10:02:34.651 | DEBUG    | logs_system:get:23 - Invalid token
2024-02-21 10:02:51.743 | ERROR    | logs_system:get:19 - Invalid token
2024-02-21 10:02:51.755 | INFO     | logs_system:get:20 - Invalid token
2024-02-21 10:02:51.756 | WARNING  | logs_system:get:22 - Invalid token
2024-02-21 10:02:51.757 | DEBUG    | logs_system:get:23 - Invalid token
2024-02-21 10:02:53.127 | ERROR    | logs_system:get:19 - Invalid token
2024-02-21 10:02:53.133 | INFO     | logs_system:get:20 - Invalid token
2024-02-21 10:02:53.135 | WARNING  | logs_system:get:22 - Invalid token
2024-02-21 10:02:53.137 | DEBUG    | logs_system:get:23 - Invalid token
2024-02-21 16:40:06.068 | ERROR    | logs_system:post:44 - Invalid token
2024-02-21 16:40:06.076 | INFO     | logs_system:post:45 - Invalid token
2024-02-21 16:40:06.077 | WARNING  | logs_system:post:47 - Invalid token
2024-02-21 16:40:06.077 | DEBUG    | logs_system:post:48 - Invalid token
2024-02-21 16:40:41.029 | DEBUG    | logs_system:post:52 - POST params: {'mentor': 'igor'}
2024-02-21 16:40:41.034 | ERROR    | logs_system:post:53 - GET params: ImmutableMultiDict([])
2024-02-21 16:40:41.035 | INFO     | logs_system:post:54 - GET params: ImmutableMultiDict([])
2024-02-21 16:40:41.036 | WARNING  | logs_system:post:56 - GET params: ImmutableMultiDict([])
2024-02-21 16:40:45.896 | ERROR    | logs_system:post:44 - Invalid token
2024-02-21 16:40:45.898 | INFO     | logs_system:post:45 - Invalid token
2024-02-21 16:40:45.899 | WARNING  | logs_system:post:47 - Invalid token
2024-02-21 16:40:45.900 | DEBUG    | logs_system:post:48 - Invalid token
2024-02-21 16:42:12.412 | ERROR    | logs_system:post:44 - Invalid token
2024-02-21 16:42:12.419 | INFO     | logs_system:post:45 - Invalid token
2024-02-21 16:42:12.420 | WARNING  | logs_system:post:47 - Invalid token
2024-02-21 16:42:12.420 | DEBUG    | logs_system:post:48 - Invalid token
2024-02-21 16:42:13.522 | ERROR    | logs_system:post:44 - Invalid token
2024-02-21 16:42:13.527 | INFO     | logs_system:post:45 - Invalid token
2024-02-21 16:42:13.527 | WARNING  | logs_system:post:47 - Invalid token
2024-02-21 16:42:13.527 | DEBUG    | logs_system:post:48 - Invalid token
2024-02-21 16:42:14.727 | ERROR    | logs_system:post:44 - Invalid token
2024-02-21 16:42:14.729 | INFO     | logs_system:post:45 - Invalid token
2024-02-21 16:42:14.730 | WARNING  | logs_system:post:47 - Invalid token
2024-02-21 16:42:14.731 | DEBUG    | logs_system:post:48 - Invalid token
2024-02-21 18:20:33.533 | DEBUG    | logs_system:post:52 - POST params: {'mentor': 'igor'}
